Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
18,"S Li, T Lan, HX Nguyen, P Tran","Frontiers in construction 3D printing: self-monitoring, multi-robot, drone-assisted processes",2025,"Progress in Additive Manufacturing","Springer","https://link.springer.com/article/10.1007/s40964-024-00794-8","https://scholar.google.com/scholar?cites=11835261174227457181&as_sdt=2005&sciodt=2007&hl=en",34,"2026-01-26 18:01:20","HTML","10.1007/s40964-024-00794-8","",,,,,,18,18.00,5,4,1,"… of the relevant software and hardware, 3D concrete printing (3DCP), robot-assisted assembly … , are required for cladding or interior surface finishing. To automate the whole construction …","https://link.springer.com/article/10.1007/s40964-024-00794-8","https://scholar.google.com/scholar?q=related:ndTMAVVLP6QJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
24,"L Breseghello, R Naboni","Adaptive toolpath: enhanced design and process control for robotic 3DCP",2021,"… on computer-aided architectural design futures","Springer","https://link.springer.com/chapter/10.1007/978-981-19-1280-1_19","https://scholar.google.com/scholar?cites=13868623697224832983&as_sdt=2005&sciodt=2007&hl=en",35,"2026-01-26 18:01:20","","10.1007/978-981-19-1280-1_19","",,,,,,24,4.80,12,2,5,"… The recent advances in 3D Concrete Printing (3DCP) greatly impact architectural design, … as well as to provide an unprecedented surface finishing, the toolpath has 230 horizontal …","https://portal.findresearcher.sdu.dk/files/201701176/Breseghello_Naboni_Adaptive_Toolpath_...ol_for_Robotic_3DCP_camera_ready.pdf","https://scholar.google.com/scholar?q=related:15emBMY_d8AJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"S Ataei, A Jafari","Comparative Environmental Impact Assessment of 3D Concrete Printing and Precast Techniques in Bridge Construction: A Case Study Analysis",2026,"Journal of Construction Engineering and …","ascelibrary.org","https://ascelibrary.org/doi/abs/10.1061/JCEMD4.COENG-16810","",36,"2026-01-26 18:01:20","","10.1061/JCEMD4.COENG-16810","",,,,,,0,0.00,0,2,1,"This study conducted a comparative environmental impact assessment specifically investigating three-dimensional (3D) concrete printing (CP) and precast construction techniques …","https://ascelibrary.org/doi/pdf/10.1061/JCEMD4.COENG-16810","https://scholar.google.com/scholar?q=related:qxjliKCJyHgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
18,"G Placzek, L Brohmann, K Mawas…","A lean-based production approach for shotcrete 3D printed concrete components",2021,"… . Proceedings of the …","researchgate.net","https://www.researchgate.net/profile/Mehdi-Maboudi-2/publication/355743986_A_Lean-based_Production_Approach_for_Shotcrete_3D_Printed_Concrete_Components/links/61810db1a767a03c14e2e4d5/A-Lean-based-Production-Approach-for-Shotcrete-3D-Printed-Concrete-Components.pdf","https://scholar.google.com/scholar?cites=593448673705810668&as_sdt=2005&sciodt=2007&hl=en",37,"2026-01-26 18:01:20","PDF","","",,,,,,18,3.60,5,4,5,"… cement-based mortars, often also referred to as 3D concrete printing (3DCP), means that a … and productivity and in component quality (extra surface finishing needed, see below) [11]. …","https://www.researchgate.net/profile/Mehdi-Maboudi-2/publication/355743986_A_Lean-based_Production_Approach_for_Shotcrete_3D_Printed_Concrete_Components/links/61810db1a767a03c14e2e4d5/A-Lean-based-Production-Approach-for-Shotcrete-3D-Printed-Concrete-Components.pdf","https://scholar.google.com/scholar?q=related:7FqprGxaPAgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
35,"MV Tran, TH Vu, THY Nguyen","Simplified assessment for one-part 3D-printable geopolymer concrete based on slump and slump flow measurements",2023,"Case Studies in Construction Materials","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214509523000682","https://scholar.google.com/scholar?cites=13436267585815235010&as_sdt=2005&sciodt=2007&hl=en",38,"2026-01-26 18:01:20","HTML","","",,,,,,35,11.67,12,3,3,"A combination of three-dimensional (3D) printing and one-part geopolymer concrete is an innovative and sustainable construction method to prevent environmental degradation. To …","https://www.sciencedirect.com/science/article/pii/S2214509523000682","https://scholar.google.com/scholar?q=related:wsmcTy42d7oJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"L Casagrande","3D Concrete Printing: a new Era in Construction Industry",2020,"","iris.unipv.it","https://iris.unipv.it/handle/11571/1329193","",39,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,1,6,"… Initially, fundamentals of 3D Concrete Printing are outlined, along with a breakdown of the chronological succession of literature documents where potentials and challenges of the …","https://iris.unipv.it/bitstream/11571/1329193/2/Casagrande2019Thesis_REV.pdf","https://scholar.google.com/scholar?q=related:c0YiAt_LGFcJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
234,"H Kloft, HW Krauss, N Hack, E Herrmann…","Influence of process parameters on the interlayer bond strength of concrete elements additive manufactured by Shotcrete 3D Printing (SC3DP)",2020,"Cement and concrete …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0008884619317053","https://scholar.google.com/scholar?cites=9747608006924332652&as_sdt=2005&sciodt=2007&hl=en",40,"2026-01-26 18:01:20","HTML","","",,,,,,234,39.00,47,5,6,"Shotcrete 3D Printing (SC3DP) is a novel robot-guided AM technology developed at Technische Universität Braunschweig in the environment of the Digital Building Fabrication …","https://www.sciencedirect.com/science/article/pii/S0008884619317053","https://scholar.google.com/scholar?q=related:bG56VtZ1RocJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
26,"Q Shahzad, M Umair, S Waqar","Bibliographic analysis on 3D printing in the building and construction industry: Printing systems, material properties, challenges, and future trends",2022,"Journal of Sustainable Construction …","dergipark.org.tr","https://dergipark.org.tr/en/doi/10.47481/jscmt.1143239","https://scholar.google.com/scholar?cites=12569927651814090813&as_sdt=2005&sciodt=2007&hl=en",41,"2026-01-26 18:01:20","HTML","10.47481/jscmt.1143239","",,,,,,26,6.50,9,3,4,"… components using 3D concrete printing is significant. The … with suitable properties for 3D concrete printing. However, this … one in terms of surface finishing and ease of manufacturing [87, …","https://dergipark.org.tr/en/doi/10.47481/jscmt.1143239","https://scholar.google.com/scholar?q=related:PSi92placa4J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"S Lei, JT Kolawole, J Dobrzanski, J Xu…","Enhancing surface quality in additive manufacturing applications: a micro-power float approach",2024,"… Conference on Concrete …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-70031-6_47","https://scholar.google.com/scholar?cites=9274802098977145631&as_sdt=2005&sciodt=2007&hl=en",42,"2026-01-26 18:01:20","","10.1007/978-3-031-70031-6_47","",,,,,,1,0.50,0,5,2,"… These values were compared to standard surface finishing metrics, and it was found that an … The rise of automated manufacturing processes such as 3D Concrete Printing (3DCP) has …","","https://scholar.google.com/scholar?q=related:H4OUd163toAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
246,"C Liu, X Wang, Y Chen, C Zhang, L Ma, Z Deng…","Influence of hydroxypropyl methylcellulose and silica fume on stability, rheological properties, and printability of 3D printing foam concrete",2021,"Cement and Concrete …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0958946521002262","https://scholar.google.com/scholar?cites=3461036337317983563&as_sdt=2005&sciodt=2007&hl=en",43,"2026-01-26 18:01:20","HTML","","",,,,,,246,49.20,35,7,5,"Printability is a key parameter that affects the application of foam concrete to 3D printing. In this study, the hydroxypropyl methylcellulose (HPMC) and silica fume (SF) were doped into …","https://www.sciencedirect.com/science/article/pii/S0958946521002262","https://scholar.google.com/scholar?q=related:S7WOIDYSCDAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
14,"M Maboudi, M Gerke, N Hack…","Current surveying methods for the integration of additive manufacturing in the construction process",2020,"… Archives of the …","isprs-archives.copernicus.org","https://isprs-archives.copernicus.org/articles/XLIII-B4-2020/763/2020/isprs-archives-XLIII-B4-2020-763-2020.html","https://scholar.google.com/scholar?cites=1492195657237622172&as_sdt=2005&sciodt=2007&hl=en",44,"2026-01-26 18:01:20","","","",,,,,,14,2.33,4,4,6,"… of C06, we will focus on 3D concrete printing (3DCP). The 3D concrete printing approach … , with/without reinforcement, before/after surface finishing) in order to take possible conditions …","https://isprs-archives.copernicus.org/articles/XLIII-B4-2020/763/2020/isprs-archives-XLIII-B4-2020-763-2020.pdf","https://scholar.google.com/scholar?q=related:nG0HVQtYtRQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
51,"S Cho, J Kruger, F Bester, M van den Heever…","A compendious rheo-mechanical test for printability assessment of 3D printable concrete",2020,"… conference on concrete …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-49916-7_20","https://scholar.google.com/scholar?cites=8000034550446721305&as_sdt=2005&sciodt=2007&hl=en",45,"2026-01-26 18:01:20","","10.1007/978-3-030-49916-7_20","",,,,,,51,8.50,10,5,6,"… 3D concrete printing … 5SP shows poor surface finishing in the form of surface rupture due to the low … Kruger, PJ, Zeranka, S., van Zijl, GPAG: 3D concrete printing: a lower bound …","","https://scholar.google.com/scholar?q=related:GYk6ognVBW8J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
32,"A Aramburu, I Calderon-Uriszar-Aldaca…","3D printing effect on the compressive strength of concrete structures",2022,"Construction and Building …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950061822027635","https://scholar.google.com/scholar?cites=9934918584387305538&as_sdt=2005&sciodt=2007&hl=en",46,"2026-01-26 18:01:20","HTML","","",,,,,,32,8.00,11,3,4,"The mechanical behaviour of annular 3D-printed cylindrical specimens is studied in this paper and compared to the expected theoretical behaviour of cast-moulded geometries. First, …","https://www.sciencedirect.com/science/article/pii/S0950061822027635","https://scholar.google.com/scholar?q=related:QgDVptDr34kJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
28,"A Sasikumar, D Balasubramanian…","Effect of coarse aggregate content on the rheological and buildability properties of 3D printable concrete",2023,"… and Building Materials","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950061823015726","https://scholar.google.com/scholar?cites=65659573352780372&as_sdt=2005&sciodt=2007&hl=en",47,"2026-01-26 18:01:20","HTML","","",,,,,,28,9.33,9,3,3,"… the support of form-work makes the material more prone to failure and qualitative approach to resist the failure of the material while printing is a key aspect in 3D concrete printing and …","https://www.sciencedirect.com/science/article/pii/S0950061823015726","https://scholar.google.com/scholar?q=related:VNLLuQhF6QAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"KA Ibrahim, G van Zijl…","Rheological and strength characterisation of limestone calcined clay cement 3D printed concrete",2022,"Current Perspectives and …","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.1201/9781003348443-266&type=chapterpdf","https://scholar.google.com/scholar?cites=10653906746494113908&as_sdt=2005&sciodt=2007&hl=en",48,"2026-01-26 18:01:20","","","",,,,,,1,0.25,0,3,4,"… for the development of a new technology named 3D concrete printing. This technology offers the … The rough surface finishing observed in Figure 2 shows filaments splitting and tearing, …","https://www.researchgate.net/profile/Adewumi-John-Babafemi/publication/364262595_Rheological_and_strength_characterisation_of_limestone_calcined_clay_cement_3D_printed_concrete/links/6352338b12cbac6a3edeb88c/Rheological-and-strength-characterisation-of-limestone-calcined-clay-cement-3D-printed-concrete.pdf","https://scholar.google.com/scholar?q=related:dFjrNr1H2pMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"TK Kim, S Oh, J Lee, S Choi, CS Shim","Experimental data–driven framework for quality control of 3D-printed concrete permanent formworks",2025,"The International Journal of …","Springer","https://link.springer.com/article/10.1007/s00170-025-16597-2","",49,"2026-01-26 18:01:20","HTML","10.1007/s00170-025-16597-2","",,,,,,0,0.00,0,5,1,"… robot-assisted milling for surface finishing to enable precise … in this study, 3D concrete printing technology could advance … to accommodate surface finishing requirements and …","https://link.springer.com/article/10.1007/s00170-025-16597-2","https://scholar.google.com/scholar?q=related:uZxdNPG5CncJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
13,"X Yang, O Lakhal, A Belarouci…","Adaptive deposit compensation of construction materials in a 3D printing process",2022,"2022 IEEE/ASME …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9863300/","https://scholar.google.com/scholar?cites=7832966046079329095&as_sdt=2005&sciodt=2007&hl=en",50,"2026-01-26 18:01:20","","","",,,,,,13,3.25,3,4,4,"… Printing filaments with different curvature and surface finishing quality can be detected under … and layer shape prediction during 3d-concrete-printing using the particle finite element …","https://ieeexplore.ieee.org/iel7/9863218/9863240/09863300.pdf","https://scholar.google.com/scholar?q=related:RyNBOh5JtGwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
7,"DYW Tay","Large scale 3D concrete printing: process and materials properties",2020,"","dr.ntu.edu.sg","https://dr.ntu.edu.sg/handle/10356/137968/","https://scholar.google.com/scholar?cites=2348228213936819566&as_sdt=2005&sciodt=2007&hl=en",51,"2026-01-26 18:01:20","","","",,,,,,7,1.17,7,1,6,"… Chapter 4 is published as YWD Tay, MY Li, and MJ Tan, “Effect of printing parameters in 3D concrete printing: Printing region and support structures,” Journal of Materials Processing …","https://dr.ntu.edu.sg/bitstream/10356/137968/2/Thesis_Tay%20YWD.pdf","https://scholar.google.com/scholar?q=related:bg1Bfx6VliAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
